second,packet_drop_rate,byte_drop_rate,avg_timeDelta,std_timeDelta,skw_timeDelta,kur_timeDelta,vmaf,exp_id,video,problem,value
15.0,-0.0088,0.0018,0.0044,0.0126,2.6753,5.3473,59.09025383333333,3891,scarlet,delay,420
16.0,-0.1837,-0.1573,0.0043,0.0125,2.7057,5.5154,25.080366791666666,3891,scarlet,delay,420
17.0,0.0159,0.0439,0.0031,0.0106,3.341,9.4092,5.159096869565218,3891,scarlet,delay,420
18.0,0.0167,0.0361,0.0042,0.0123,2.687,5.3606,9.623435083333334,3891,scarlet,delay,420
19.0,0.0282,0.0563,0.0036,0.0115,3.0137,7.2942,9.331367916666666,3891,scarlet,delay,420
20.0,0.0105,0.0322,0.0035,0.0113,3.0721,7.654,8.728976083333333,3891,scarlet,delay,420
21.0,0.0231,0.0602,0.0034,0.0111,3.1565,8.1964,10.004123652173913,3891,scarlet,delay,420
22.0,0.0546,0.1017,0.0044,0.0127,2.6431,5.1751,7.548042541666668,3891,scarlet,delay,420
23.0,-0.0391,-0.0189,0.0038,0.0117,2.9651,7.0209,15.805605333333332,3891,scarlet,delay,420
24.0,-5.4571,-6.0486,0.0041,0.0122,2.8181,6.1737,37.499645541666666,3891,scarlet,delay,420
1.0,0.0,0.0273,0.0025,0.0095,3.7758,12.6898,99.87753576190478,4510,scarlet,good,0
2.0,-0.0036,0.0274,0.0036,0.0117,3.0062,7.2167,100.0,4510,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.9718,7.0125,100.0,4510,scarlet,good,0
4.0,-0.0034,0.0272,0.0034,0.0113,3.1473,8.1042,100.0,4510,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0115,3.0296,7.3297,100.0,4510,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.0551,7.5159,100.0,4510,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,2.9999,7.1815,100.0,4510,scarlet,good,0
8.0,0.0,0.0275,0.0035,0.0115,3.0896,7.7312,100.0,4510,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0117,2.9857,7.0955,100.0,4510,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0776,7.6619,100.0,4510,scarlet,good,0
11.0,0.0,0.0272,0.0042,0.0124,2.7351,5.6446,100.0,4510,scarlet,good,0
12.0,0.0,0.0274,0.0039,0.0121,2.8085,6.0221,100.0,4510,scarlet,good,0
13.0,0.0,0.0273,0.0038,0.0119,2.9259,6.7483,99.91600752380953,4510,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0117,3.0114,7.2422,97.97501231818183,4510,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0128,2.6183,5.015,98.09195186363637,4510,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3621,3.7179,98.706783,4510,scarlet,good,0
17.0,0.0,0.0273,0.0032,0.011,3.258,8.8164,100.0,4510,scarlet,good,0
18.0,0.0,0.0273,0.0041,0.0124,2.7133,5.4906,100.0,4510,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0116,3.0487,7.4789,100.0,4510,scarlet,good,0
20.0,0.0,0.0275,0.0035,0.0116,3.0485,7.4769,100.0,4510,scarlet,good,0
21.0,-0.0033,0.0271,0.0033,0.0112,3.2079,8.4967,100.0,4510,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0124,2.7018,5.436,100.0,4510,scarlet,good,0
23.0,-0.0039,0.0269,0.0039,0.0121,2.8564,6.332,99.43994772727272,4510,scarlet,good,0
24.0,0.0,0.0214,0.0179,0.021,0.3429,-1.9262,99.04429377272727,4510,scarlet,good,0
1.0,0.0,0.0273,0.0026,0.0098,3.6879,11.9329,99.87753576190478,4517,scarlet,good,0
2.0,0.0,0.0276,0.0035,0.0115,3.0847,7.7103,100.0,4517,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.972,7.0131,100.0,4517,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1369,8.0284,100.0,4517,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0116,3.0413,7.4328,100.0,4517,scarlet,good,0
6.0,-0.0035,0.0273,0.0035,0.0115,3.0636,7.572,100.0,4517,scarlet,good,0
7.0,-0.0036,0.0273,0.0037,0.0117,2.9362,6.7663,100.0,4517,scarlet,good,0
8.0,0.0,0.0275,0.0034,0.0113,3.1576,8.1711,100.0,4517,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0117,2.9848,7.0876,100.0,4517,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0774,7.6583,100.0,4517,scarlet,good,0
11.0,0.0,0.0272,0.0041,0.0125,2.7403,5.6901,100.0,4517,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8881,6.5231,100.0,4517,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8547,6.3184,99.91600752380953,4517,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0115,3.0021,7.1623,97.97501231818183,4517,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0128,2.6183,5.0148,98.09195186363637,4517,scarlet,good,0
16.0,-0.0051,0.0269,0.0051,0.0137,2.3697,3.7517,98.706783,4517,scarlet,good,0
17.0,0.0,0.0273,0.0032,0.011,3.2557,8.7944,100.0,4517,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0125,2.7252,5.5872,100.0,4517,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0116,3.0482,7.475,100.0,4517,scarlet,good,0
20.0,-0.0035,0.0273,0.0035,0.0115,3.0465,7.44,100.0,4517,scarlet,good,0
21.0,0.0,0.0273,0.0032,0.011,3.2576,8.8485,100.0,4517,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0124,2.7009,5.43,100.0,4517,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8476,6.279,99.43994772727272,4517,scarlet,good,0
24.0,0.0286,0.0486,0.0184,0.0211,0.2909,-1.9618,88.03546281818181,4517,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0096,3.7848,12.6733,99.87753576190478,4325,scarlet,drop,2.70
2.0,0.0,0.0275,0.0036,0.0116,2.9894,7.0955,100.0,4325,scarlet,drop,2.70
3.0,0.0,0.0274,0.0037,0.0118,2.9733,7.0254,28.45044131818182,4325,scarlet,drop,2.70
4.0,0.0539,0.0818,0.0036,0.0115,3.0571,7.563,3.6416505909090913,4325,scarlet,drop,2.70
5.0,0.0495,0.0811,0.0037,0.0116,2.9688,7.0255,0.7733536666666665,4325,scarlet,drop,2.70
6.0,0.0386,0.0668,0.0036,0.0114,3.0061,7.2383,1.2102692727272728,4325,scarlet,drop,2.70
7.0,0.0433,0.0715,0.0038,0.0117,2.9515,6.9391,1.1181397727272726,4325,scarlet,drop,2.70
8.0,0.0345,0.069,0.0036,0.0114,3.0596,7.5962,1.3893154090909092,4325,scarlet,drop,2.70
9.0,0.04,0.0656,0.0038,0.0117,2.9381,6.8563,5.036479666666667,4325,scarlet,drop,2.70
10.0,0.0486,0.0767,0.0037,0.0115,3.0156,7.3294,4.525564545454547,4325,scarlet,drop,2.70
11.0,0.029,0.0569,0.0043,0.0124,2.7041,5.5015,4.942407045454545,4325,scarlet,drop,2.70
12.0,0.0575,0.0859,0.0041,0.0121,2.8024,6.0547,3.29323540909091,4325,scarlet,drop,2.70
13.0,0.0233,0.0487,0.004,0.012,2.8504,6.3493,2.2649058095238095,4325,scarlet,drop,2.70
14.0,0.043,0.0675,0.0037,0.0115,2.9644,6.9832,0.0,4325,scarlet,drop,2.70
15.0,0.0442,0.0727,0.0047,0.013,2.5812,4.8623,1.0566569545454545,4325,scarlet,drop,2.70
16.0,0.0357,0.0601,0.0053,0.0137,2.3212,3.5381,9.318381727272728,4325,scarlet,drop,2.70
17.0,0.0698,0.097,0.0034,0.0111,3.1245,7.9657,7.129019809523809,4325,scarlet,drop,2.70
18.0,0.0375,0.0656,0.0043,0.0125,2.6677,5.283,7.418142454545454,4325,scarlet,drop,2.70
19.0,0.0634,0.0893,0.0037,0.0115,2.9344,6.8005,7.398928318181819,4325,scarlet,drop,2.70
20.0,0.0599,0.0884,0.0037,0.0116,2.957,6.9736,7.375607363636365,4325,scarlet,drop,2.70
21.0,0.0621,0.0846,0.0035,0.0112,3.1086,7.8901,7.416185714285713,4325,scarlet,drop,2.70
22.0,0.0462,0.0759,0.0044,0.0126,2.6635,5.2924,4.389999909090908,4325,scarlet,drop,2.70
23.0,0.0547,0.0823,0.0041,0.0122,2.7811,5.9417,1.6481895454545457,4325,scarlet,drop,2.70
24.0,0.0571,0.081,0.0177,0.021,0.3649,-1.9132,0.0,4325,scarlet,drop,2.70
1.0,0.0696,0.0974,0.0027,0.01,3.6673,11.7881,99.87141255,3953,scarlet,delay,560
2.0,0.0,0.0276,0.0036,0.0119,3.0913,7.8734,66.41290761904763,3953,scarlet,delay,560
3.0,0.0073,0.0348,0.0037,0.0117,2.9454,6.8241,83.09629038095238,3953,scarlet,delay,560
4.0,0.6296,0.6533,0.0064,0.0151,1.9721,2.0037,100.0,3953,scarlet,delay,560
5.0,0.106,0.1266,0.0052,0.0389,14.3583,219.3226,100.0,3953,scarlet,delay,560
6.0,0.014,0.0425,0.0036,0.0114,3.0648,7.6326,100.0,3953,scarlet,delay,560
7.0,-0.0325,-0.0034,0.0035,0.0114,3.2034,8.7355,100.0,3953,scarlet,delay,560
8.0,0.0552,0.0833,0.0037,0.0115,3.0179,7.3432,100.0,3953,scarlet,delay,560
9.0,-0.0473,-0.025,0.0035,0.0113,3.1165,7.9527,100.0,3953,scarlet,delay,560
10.0,-0.0139,0.0176,0.0034,0.0112,3.1321,8.0367,81.33295295238096,3953,scarlet,delay,560
11.0,-0.083,-0.0526,0.0038,0.0118,2.9136,6.6884,90.79641904761904,3953,scarlet,delay,560
12.0,0.0383,0.0631,0.004,0.012,2.8426,6.296,100.0,3953,scarlet,delay,560
13.0,0.0117,0.0366,0.0039,0.0118,2.8533,6.3223,100.0,3953,scarlet,delay,560
14.0,0.0072,0.0448,0.0036,0.0114,3.0284,7.3772,98.96552447619048,3953,scarlet,delay,560
15.0,-0.0133,-0.0063,0.0044,0.0126,2.6816,5.3752,97.98640871428572,3953,scarlet,delay,560
16.0,-0.1684,-0.1341,0.0044,0.0126,2.6798,5.3683,97.00133633333333,3953,scarlet,delay,560
17.0,0.1175,0.1494,0.0036,0.0114,3.0641,7.6658,91.3581136,3953,scarlet,delay,560
18.0,-0.107,-0.0935,0.0037,0.0116,2.9661,7.016,88.52209738095237,3953,scarlet,delay,560
19.0,0.1139,0.1412,0.004,0.0121,2.8217,6.1753,82.39770104761904,3953,scarlet,delay,560
20.0,-0.0246,0.0044,0.0034,0.0111,3.1018,7.7868,100.0,3953,scarlet,delay,560
21.0,-0.0359,-0.007,0.0032,0.0107,3.2916,9.0654,89.11945961904763,3953,scarlet,delay,560
22.0,0.0672,0.1064,0.0045,0.0127,2.6186,5.0424,52.22405166666667,3953,scarlet,delay,560
23.0,0.0117,0.0312,0.004,0.0119,2.8241,6.1177,100.0,3953,scarlet,delay,560
24.0,-5.8571,-6.4752,0.0042,0.0123,2.7689,5.8732,99.31411271428571,3953,scarlet,delay,560
25.0,0.0,0.0,0.0173,0.0215,0.3742,-2.7999,99.09794980952381,3953,scarlet,delay,560
1.0,0.0,0.0273,0.0025,0.0096,3.7712,12.5784,99.87753576190478,4690,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,2.9996,7.1781,100.0,4690,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0118,2.9711,7.0066,100.0,4690,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1383,8.0406,100.0,4690,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0115,3.0402,7.4227,100.0,4690,scarlet,good,0
6.0,-0.0035,0.0239,0.0036,0.0117,2.9803,7.0569,100.0,4690,scarlet,good,0
7.0,0.0036,0.0311,0.0035,0.0115,3.0784,7.6687,100.0,4690,scarlet,good,0
8.0,0.0,0.0275,0.0034,0.0114,3.0896,7.7319,100.0,4690,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0117,2.9888,7.1216,100.0,4690,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0793,7.6767,100.0,4690,scarlet,good,0
11.0,0.0,0.0272,0.0042,0.0125,2.7338,5.637,100.0,4690,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8858,6.5043,100.0,4690,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8577,6.3429,99.91600752380953,4690,scarlet,good,0
14.0,-0.0036,0.0271,0.0035,0.0115,3.0109,7.22,97.97501231818183,4690,scarlet,good,0
15.0,-0.0044,0.0271,0.0044,0.0128,2.6238,5.04,98.09195186363637,4690,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3619,3.7171,98.706783,4690,scarlet,good,0
17.0,-0.0063,0.027,0.0032,0.011,3.2715,8.9078,100.0,4690,scarlet,good,0
18.0,-0.0042,0.0271,0.0042,0.0125,2.735,5.6459,100.0,4690,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0116,3.0473,7.467,100.0,4690,scarlet,good,0
20.0,0.0,0.0275,0.0035,0.0114,3.0371,7.3781,100.0,4690,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.1996,8.4379,100.0,4690,scarlet,good,0
22.0,-0.0042,0.0269,0.0042,0.0125,2.719,5.5548,100.0,4690,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8501,6.2988,99.43994772727272,4690,scarlet,good,0
24.0,0.0,0.0214,0.0179,0.021,0.343,-1.9261,99.04429377272727,4690,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0096,3.7719,12.6289,99.87753576190478,4386,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,2.9992,7.1753,100.0,4386,scarlet,good,0
3.0,0.0,0.0274,0.0037,0.0117,2.9716,7.0092,100.0,4386,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1405,8.0615,100.0,4386,scarlet,good,0
5.0,0.0212,0.0695,0.0037,0.0116,3.0105,7.2968,100.0,4386,scarlet,good,0
6.0,-0.0035,0.0273,0.0035,0.0115,3.0672,7.6066,100.0,4386,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,2.991,7.1022,100.0,4386,scarlet,good,0
8.0,0.0,0.0275,0.0034,0.0114,3.0903,7.7376,100.0,4386,scarlet,good,0
9.0,0.0,0.0276,0.0036,0.0116,2.9733,6.9883,100.0,4386,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0115,3.0778,7.663,100.0,4386,scarlet,good,0
11.0,0.0,0.0272,0.0042,0.0125,2.7314,5.6165,100.0,4386,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.012,2.8827,6.4785,100.0,4386,scarlet,good,0
13.0,0.0,0.0273,0.0039,0.0121,2.8565,6.3348,99.91600752380953,4386,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0116,3.0192,7.309,97.97501231818183,4386,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0128,2.619,5.021,98.09195186363637,4386,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0137,2.3623,3.7202,98.706783,4386,scarlet,good,0
17.0,0.0,0.0273,0.0032,0.011,3.2569,8.8056,100.0,4386,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0125,2.7245,5.5797,100.0,4386,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0114,3.0369,7.375,100.0,4386,scarlet,good,0
20.0,0.0,0.0275,0.0035,0.0115,3.0498,7.4899,100.0,4386,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.1991,8.4308,100.0,4386,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0125,2.7104,5.5065,100.0,4386,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.8499,6.2982,99.43994772727272,4386,scarlet,good,0
24.0,0.0,0.0214,0.0176,0.0206,0.3254,-1.9679,99.04429377272727,4386,scarlet,good,0
1.0,0.0,0.0273,0.0025,0.0096,3.7852,12.6297,99.87753576190478,4266,scarlet,drop,2.20
2.0,0.0,0.0276,0.0036,0.0117,2.9994,7.1757,100.0,4266,scarlet,drop,2.20
3.0,0.0,0.0274,0.0037,0.0118,2.9715,7.0101,31.33020336363636,4266,scarlet,drop,2.20
4.0,0.0236,0.0512,0.0035,0.0113,3.123,7.9815,4.009844590909091,4266,scarlet,drop,2.20
5.0,0.0601,0.0857,0.0038,0.0117,2.9489,6.9061,0.16639614285714288,4266,scarlet,drop,2.20
6.0,0.0491,0.0721,0.0037,0.0116,2.9954,7.2025,0.15297277272727272,4266,scarlet,drop,2.20
7.0,0.0578,0.0852,0.0038,0.0118,2.9207,6.7522,0.39821245454545456,4266,scarlet,drop,2.20
8.0,0.0483,0.0731,0.0036,0.0115,3.0308,7.4194,4.176627545454545,4266,scarlet,drop,2.20
9.0,0.0582,0.0858,0.0039,0.0118,2.9008,6.6319,3.7956627142857142,4266,scarlet,drop,2.20
10.0,0.0382,0.0661,0.0036,0.0114,3.0295,7.3946,3.0219105,4266,scarlet,drop,2.20
11.0,0.0373,0.0654,0.0043,0.0125,2.6944,5.4633,3.435150909090908,4266,scarlet,drop,2.20
12.0,0.0345,0.0619,0.004,0.0121,2.8872,6.5641,0.7220920000000001,4266,scarlet,drop,2.20
13.0,0.0506,0.0785,0.0041,0.0121,2.7479,5.6864,2.371758142857143,4266,scarlet,drop,2.20
14.0,0.0466,0.0741,0.0038,0.0117,2.9688,7.0353,1.9041214090909087,4266,scarlet,drop,2.20
15.0,0.0487,0.0749,0.0047,0.0129,2.562,4.7424,0.0,4266,scarlet,drop,2.20
16.0,0.0357,0.0581,0.0052,0.0148,2.9282,8.3483,1.4363249090909092,4266,scarlet,drop,2.20
17.0,0.0381,0.0646,0.0033,0.0109,3.2105,8.5727,7.03735857142857,4266,scarlet,drop,2.20
18.0,0.0458,0.0737,0.0044,0.0125,2.6578,5.2459,8.87306868181818,4266,scarlet,drop,2.20
19.0,0.0423,0.0706,0.0037,0.0115,2.9903,7.1628,8.860388,4266,scarlet,drop,2.20
20.0,0.0423,0.0705,0.0037,0.0115,2.9937,7.1966,8.779003454545453,4266,scarlet,drop,2.20
21.0,0.0196,0.047,0.0033,0.011,3.1973,8.4583,8.772888238095238,4266,scarlet,drop,2.20
22.0,0.0378,0.0697,0.0044,0.0126,2.6793,5.3793,6.255730090909092,4266,scarlet,drop,2.20
23.0,0.0352,0.0626,0.004,0.0126,3.198,9.7697,6.078208954545454,4266,scarlet,drop,2.20
24.0,0.0571,0.081,0.0177,0.021,0.3655,-1.9114,3.801607636363637,4266,scarlet,drop,2.20
1.0,0.0,0.0273,0.0025,0.0096,3.7719,12.4678,99.87753576190478,4059,scarlet,drop,0.50
2.0,0.0,0.0276,0.0036,0.0117,3.0007,7.1884,100.0,4059,scarlet,drop,0.50
3.0,0.0,0.0274,0.0037,0.0118,2.9703,6.9995,33.303988363636364,4059,scarlet,drop,0.50
4.0,0.0067,0.0342,0.0034,0.0112,3.16,8.222,71.46700931818182,4059,scarlet,drop,0.50
5.0,0.0071,0.0381,0.0036,0.0114,3.0544,7.5464,25.515067619047613,4059,scarlet,drop,0.50
6.0,0.0105,0.035,0.0035,0.0112,3.0621,7.5785,41.01306359090909,4059,scarlet,drop,0.50
7.0,0.0072,0.0348,0.0036,0.0115,3.0212,7.3432,36.62550945454546,4059,scarlet,drop,0.50
8.0,0.0207,0.0484,0.0035,0.0113,3.0845,7.7412,19.038970363636363,4059,scarlet,drop,0.50
9.0,0.0073,0.0323,0.0037,0.0116,3.0003,7.2161,16.59138052380953,4059,scarlet,drop,0.50
10.0,0.0139,0.0415,0.0035,0.0113,3.0881,7.7812,18.30129963636364,4059,scarlet,drop,0.50
11.0,-0.0041,0.027,0.0041,0.0122,2.7735,5.9015,95.7819325,4059,scarlet,drop,0.50
12.0,0.0038,0.0313,0.0038,0.0117,2.8997,6.5986,5.859966818181817,4059,scarlet,drop,0.50
13.0,0.0038,0.0312,0.004,0.0121,2.8197,6.1445,9.344534476190477,4059,scarlet,drop,0.50
14.0,0.0072,0.0336,0.0035,0.0118,3.53,12.2346,42.53709890909091,4059,scarlet,drop,0.50
15.0,0.0221,0.05,0.0045,0.0128,2.6153,5.0234,22.464080499999998,4059,scarlet,drop,0.50
16.0,0.0153,0.043,0.0052,0.0136,2.3644,3.7593,2.0527869545454545,4059,scarlet,drop,0.50
17.0,0.0063,0.0336,0.0032,0.0108,3.2775,9.0138,10.217157857142858,4059,scarlet,drop,0.50
18.0,0.0083,0.0358,0.0042,0.0123,2.7341,5.6759,9.137607727272727,4059,scarlet,drop,0.50
19.0,0.0035,0.0312,0.0035,0.0113,3.0635,7.598,8.796307,4059,scarlet,drop,0.50
20.0,0.007,0.0347,0.0035,0.0113,3.0621,7.608,8.726602454545455,4059,scarlet,drop,0.50
21.0,0.0098,0.0355,0.0033,0.011,3.2237,8.6474,9.773741476190477,4059,scarlet,drop,0.50
22.0,0.0084,0.0357,0.0042,0.0124,2.7257,5.6062,7.139079545454546,4059,scarlet,drop,0.50
23.0,0.0,0.0309,0.0039,0.0119,2.8817,6.4914,18.984362772727277,4059,scarlet,drop,0.50
24.0,0.0571,0.081,0.0174,0.0206,0.3467,-1.9571,41.308228727272734,4059,scarlet,drop,0.50
1.0,-0.0052,0.0271,0.0025,0.0096,3.7883,12.6007,99.87753595238094,3972,scarlet,delay,600
2.0,0.0,0.0276,0.0036,0.0118,3.0884,7.8862,100.0,3972,scarlet,delay,600
3.0,0.0,0.0274,0.0037,0.0119,3.0046,7.2608,100.0,3972,scarlet,delay,600
4.0,0.6431,0.6641,0.0063,0.015,2.0144,2.1819,100.0,3972,scarlet,delay,600
5.0,0.1449,0.1632,0.0056,0.0422,14.2232,213.6395,100.0,3972,scarlet,delay,600
6.0,-0.0246,0.0046,0.0034,0.0112,3.14,8.1021,100.0,3972,scarlet,delay,600
7.0,-0.0289,-0.0031,0.0035,0.0113,3.0905,7.7716,100.0,3972,scarlet,delay,600
8.0,0.0483,0.0762,0.0036,0.0115,3.0858,7.8395,83.44388495454545,3972,scarlet,delay,600
9.0,-0.0036,0.0176,0.0036,0.0115,3.0266,7.3766,48.396283,3972,scarlet,delay,600
10.0,-0.0521,-0.0227,0.0033,0.011,3.2154,8.5966,98.45401795454546,3972,scarlet,delay,600
11.0,-0.0415,-0.0115,0.004,0.012,2.844,6.3007,100.0,3972,scarlet,delay,600
12.0,-0.0153,0.0298,0.0037,0.0116,2.9318,6.7839,100.0,3972,scarlet,delay,600
13.0,0.0506,0.0764,0.0041,0.0122,2.7871,5.9666,100.0,3972,scarlet,delay,600
14.0,-0.0323,0.0063,0.0035,0.0113,3.1088,7.8896,99.99044445454545,3972,scarlet,delay,600
15.0,-0.0221,-0.0166,0.0043,0.0125,2.7018,5.4972,98.00325827272728,3972,scarlet,delay,600
16.0,-0.1684,-0.1359,0.0044,0.0126,2.6822,5.3882,98.07982931818182,3972,scarlet,delay,600
17.0,0.1365,0.163,0.0037,0.0116,3.0011,7.2423,98.6200405,3972,scarlet,delay,600
18.0,-0.0667,-0.0496,0.0039,0.0119,2.8723,6.4661,100.0,3972,scarlet,delay,600
19.0,0.0669,0.092,0.0038,0.0117,2.9328,6.804,100.0,3972,scarlet,delay,600
20.0,-0.0246,0.0034,0.0034,0.0112,3.1304,8.0499,100.0,3972,scarlet,delay,600
21.0,0.0523,0.0845,0.0034,0.011,3.0981,7.7776,100.0,3972,scarlet,delay,600
22.0,-0.0504,-0.0148,0.004,0.012,2.8424,6.2929,100.0,3972,scarlet,delay,600
23.0,0.0117,0.0305,0.004,0.012,2.8694,6.4549,100.0,3972,scarlet,delay,600
24.0,-5.8286,-6.4543,0.0041,0.0121,2.8061,6.1235,99.43994772727272,3972,scarlet,delay,600
25.0,0.0,0.0,0.0156,0.0215,0.8719,-1.4086,91.93098640909092,3972,scarlet,delay,600
1.0,0.0,0.0273,0.0025,0.0097,3.7699,12.4607,99.87753576190478,4495,scarlet,good,0
2.0,0.0,0.0276,0.0036,0.0117,2.9987,7.1714,100.0,4495,scarlet,good,0
3.0,-0.0037,0.0272,0.0037,0.0117,2.9795,7.0596,100.0,4495,scarlet,good,0
4.0,0.0,0.0274,0.0034,0.0113,3.1379,8.0363,100.0,4495,scarlet,good,0
5.0,0.0,0.0275,0.0035,0.0115,3.0308,7.3412,100.0,4495,scarlet,good,0
6.0,0.0,0.0275,0.0035,0.0115,3.0556,7.5213,100.0,4495,scarlet,good,0
7.0,0.0,0.0274,0.0036,0.0117,2.9995,7.1778,100.0,4495,scarlet,good,0
8.0,0.0,0.0275,0.0035,0.0115,3.0895,7.7307,100.0,4495,scarlet,good,0
9.0,-0.0109,0.0271,0.0036,0.0117,3.0062,7.2235,100.0,4495,scarlet,good,0
10.0,0.0,0.0275,0.0035,0.0114,3.0844,7.7201,100.0,4495,scarlet,good,0
11.0,0.0,0.0272,0.0041,0.0123,2.7239,5.5567,100.0,4495,scarlet,good,0
12.0,0.0,0.0274,0.0038,0.0123,3.0963,8.3138,100.0,4495,scarlet,good,0
13.0,-0.0039,0.0271,0.0039,0.0121,2.8613,6.3553,99.91600752380953,4495,scarlet,good,0
14.0,0.0,0.0272,0.0036,0.0116,3.0181,7.3031,97.97501231818183,4495,scarlet,good,0
15.0,0.0,0.0273,0.0044,0.0128,2.6184,5.0154,98.09195186363637,4495,scarlet,good,0
16.0,0.0,0.0271,0.0051,0.0136,2.3621,3.7181,98.706783,4495,scarlet,good,0
17.0,0.0,0.0273,0.0032,0.011,3.2585,8.8227,100.0,4495,scarlet,good,0
18.0,0.0,0.0273,0.0042,0.0125,2.7259,5.5919,100.0,4495,scarlet,good,0
19.0,0.0,0.0276,0.0035,0.0115,3.0489,7.4814,100.0,4495,scarlet,good,0
20.0,-0.0141,0.0268,0.0034,0.0113,3.0661,7.5608,100.0,4495,scarlet,good,0
21.0,0.0,0.0273,0.0033,0.0112,3.1996,8.4377,100.0,4495,scarlet,good,0
22.0,0.0,0.0271,0.0042,0.0127,2.8305,6.4493,100.0,4495,scarlet,good,0
23.0,0.0,0.0271,0.0039,0.0121,2.873,6.4619,72.56865154545454,4495,scarlet,good,0
24.0,0.0286,0.0486,0.0184,0.0211,0.2898,-1.9647,93.43421636363637,4495,scarlet,good,0
1.0,0.0,0.0273,0.0026,0.0097,3.7079,12.0986,99.87753576190478,4168,scarlet,drop,1.40
2.0,0.0,0.0276,0.0035,0.0115,3.0719,7.6546,100.0,4168,scarlet,drop,1.40
3.0,0.0,0.0274,0.0037,0.0118,2.9722,7.0152,26.5753744090909,4168,scarlet,drop,1.40
4.0,0.0269,0.0546,0.0035,0.0113,3.117,7.9425,0.49023318181818176,4168,scarlet,drop,1.40
5.0,0.0177,0.0488,0.0036,0.0114,3.04,7.4732,0.5652419047619047,4168,scarlet,drop,1.40
6.0,0.0211,0.049,0.0036,0.0114,3.0487,7.5139,12.18070790909091,4168,scarlet,drop,1.40
7.0,0.0361,0.0611,0.0037,0.0116,2.9598,6.9698,11.841243318181817,4168,scarlet,drop,1.40
8.0,0.031,0.0589,0.0036,0.0114,3.0626,7.6055,5.0208532727272726,4168,scarlet,drop,1.40
9.0,0.04,0.0672,0.0038,0.0117,2.9013,6.5772,7.375504666666666,4168,scarlet,drop,1.40
10.0,0.0139,0.0415,0.0035,0.0113,3.0836,7.7391,7.609846272727273,4168,scarlet,drop,1.40
11.0,0.0166,0.0442,0.0042,0.0123,2.7288,5.6364,6.8111915000000005,4168,scarlet,drop,1.40
